PSA_Id,Domain,English,Kiswahili,Dholuo,English_tokens,Kiswahili_tokens,Dholuo_tokens,English_token_count,Kiswahili_token_count,Dholuo_token_count,Kiswahili_borrowed_terms,Dholuo_borrowed_terms,Kiswahili_has_codeswitch,Dholuo_has_codeswitch,English_word_count,Kiswahili_word_count,Dholuo_word_count,ratio_kis_eng,ratio_dho_eng,ratio_dho_kis,Dholuo_has_repeat_loop
4580,Security & Safety,Prepare an emergency kit in case of flooding in your area.,Andaa vifaa vya dharura endapo kutakuwa na mafuriko eneo lako.,Inyalo loso gik ma itiyogo e kinde ma pi opong'o piny e alworau.,"['Prepare', 'an', 'emergency', 'kit', 'in', 'case', 'of', 'flooding', 'in', 'your', 'area', '.']","['Andaa', 'vifaa', 'vya', 'dharura', 'endapo', 'kutakuwa', 'na', 'mafuriko', 'eneo', 'lako', '.']","['Inyalo', 'loso', 'gik', 'ma', 'itiyogo', 'e', 'kinde', 'ma', 'pi', 'opong', ""'"", 'o', 'piny', 'e', 'alworau', '.']",12,11,16,[],[],False,False,11,10,13,0.9090909090909091,1.1818181818181819,1.3,False
5051,Governance,Residents attending youth empowerment forums can also learn how to access marriage certificate registration on the spot.,Wakazi wanaohudhuria mabaraza ya uwezeshaji wa vijana wanaweza pia kujifunza jinsi ya kupata usajili wa cheti cha ndoa papo hapo.,Jodak ma dhi e chokruoge mag miyo joma tindo teko bende nyalo ng'eyo kaka ginyalo yudo oboke mar ndiko nying' e kanyo.,"['Residents', 'attending', 'youth', 'empowerment', 'forums', 'can', 'also', 'learn', 'how', 'to', 'access', 'marriage', 'certificate', 'registration', 'on', 'the', 'spot', '.']","['Wakazi', 'wanaohudhuria', 'mabaraza', 'ya', 'uwezeshaji', 'wa', 'vijana', 'wanaweza', 'pia', 'kujifunza', 'jinsi', 'ya', 'kupata', 'usajili', 'wa', 'cheti', 'cha', 'ndoa', 'papo', 'hapo', '.']","['Jodak', 'ma', 'dhi', 'e', 'chokruoge', 'mag', 'miyo', 'joma', 'tindo', 'teko', 'bende', 'nyalo', 'ng', ""'"", 'eyo', 'kaka', 'ginyalo', 'yudo', 'oboke', 'mar', 'ndiko', 'nying', ""'"", 'e', 'kanyo', '.']",18,21,26,[],[],False,False,17,20,22,1.1764705882352942,1.2941176470588236,1.1,False
1389,Agriculture,"Focused cow and calf vaccinations, quality colostrum, and herd-specific programs improve calf health and reduce mortality.","Chanjo maalum za ng'ombe na ndama, kolostramu bora, na programu maalum za kundi huboresha afya ya ndama na kupunguza vifo.","Chiemo mar dhok kod mar rwath ma ji neno ni ber, kaachiel gi chenro mag pidho dhok konyo nyirombe obed gi ngima maber kendo miyo tho ok bedie.","['Focused', 'cow', 'and', 'calf', 'vaccinations', ',', 'quality', 'colostrum', ',', 'and', 'herd-specific', 'programs', 'improve', 'calf', 'health', 'and', 'reduce', 'mortality', '.']","['Chanjo', 'maalum', 'za', ""ng'ombe"", 'na', 'ndama', ',', 'kolostramu', 'bora', ',', 'na', 'programu', 'maalum', 'za', 'kundi', 'huboresha', 'afya', 'ya', 'ndama', 'na', 'kupunguza', 'vifo', '.']","['Chiemo', 'mar', 'dhok', 'kod', 'mar', 'rwath', 'ma', 'ji', 'neno', 'ni', 'ber', ',', 'kaachiel', 'gi', 'chenro', 'mag', 'pidho', 'dhok', 'konyo', 'nyirombe', 'obed', 'gi', 'ngima', 'maber', 'kendo', 'miyo', 'tho', 'ok', 'bedie', '.']",19,23,30,[],[],False,False,16,20,28,1.25,1.75,1.4,False
4126,Health,Visit a health facility if you experience symptoms of diabetes symptoms.,Tembelea kituo cha afya iwapo utaona dalili za dalili za kisukari.,Dhi e kar thieth ka iyudo ranyisi mag ranyisi mag tuo mar sukari.,"['Visit', 'a', 'health', 'facility', 'if', 'you', 'experience', 'symptoms', 'of', 'diabetes', 'symptoms', '.']","['Tembelea', 'kituo', 'cha', 'afya', 'iwapo', 'utaona', 'dalili', 'za', 'dalili', 'za', 'kisukari', '.']","['Dhi', 'e', 'kar', 'thieth', 'ka', 'iyudo', 'ranyisi', 'mag', 'ranyisi', 'mag', 'tuo', 'mar', 'sukari', '.']",12,12,14,[],[],False,False,11,11,13,1.0,1.1818181818181819,1.1818181818181819,False
299,Education,Free voter education WhatsApp bot launched – save 0111222333 and type HI now!,Boti ya elimu ya mpiga kura ya WhatsApp imezinduliwa – hifadhi 0111222333 na andika HI sasa!,WhatsApp bot mar somo ne joma oyiero ma onge chudo osechako tiyo.,"['Free', 'voter', 'education', 'WhatsApp', 'bot', 'launched', '–', 'save', '0111222333', 'and', 'type', 'HI', 'now', '!']","['Boti', 'ya', 'elimu', 'ya', 'mpiga', 'kura', 'ya', 'WhatsApp', 'imezinduliwa', '–', 'hifadhi', '0111222333', 'na', 'andika', 'HI', 'sasa', '!']","['WhatsApp', 'bot', 'mar', 'somo', 'ne', 'joma', 'oyiero', 'ma', 'onge', 'chudo', 'osechako', 'tiyo', '.']",14,17,13,"['HI', 'WhatsApp']",['WhatsApp'],True,True,13,16,12,1.2307692307692308,0.9230769230769231,0.75,False
986,Health,"Using simple hand signs helps babies express needs early, reducing frustration for both caregiver and child.","Kutumia ishara rahisi za mikono huwasaidia watoto kueleza mahitaji yao mapema, na hivyo kupunguza kuchanganyikiwa kwa mlezi na mtoto.","Tiyo gi ranyisi mag lwedo konyo nyithindo fwenyo gik ma gidwaro chon, kendo mano miyo janyuol gi nyathi ok bed gi parruok mang'eny.","['Using', 'simple', 'hand', 'signs', 'helps', 'babies', 'express', 'needs', 'early', ',', 'reducing', 'frustration', 'for', 'both', 'caregiver', 'and', 'child', '.']","['Kutumia', 'ishara', 'rahisi', 'za', 'mikono', 'huwasaidia', 'watoto', 'kueleza', 'mahitaji', 'yao', 'mapema', ',', 'na', 'hivyo', 'kupunguza', 'kuchanganyikiwa', 'kwa', 'mlezi', 'na', 'mtoto', '.']","['Tiyo', 'gi', 'ranyisi', 'mag', 'lwedo', 'konyo', 'nyithindo', 'fwenyo', 'gik', 'ma', 'gidwaro', 'chon', ',', 'kendo', 'mano', 'miyo', 'janyuol', 'gi', 'nyathi', 'ok', 'bed', 'gi', 'parruok', 'mang', ""'"", 'eny', '.']",18,21,27,[],[],False,False,16,19,23,1.1875,1.4375,1.2105263157894737,False
4587,Security & Safety,Anyone who witnesses vandalism of public property during disease outbreaks should alert authorities immediately.,Yeyote anayeshuhudia uharibifu wa mali ya umma wakati wa milipuko ya magonjwa anapaswa kuarifu mamlaka mara moja.,"Ng'at ang'ata ma neno ka ji ketho mwandu mag piny e kinde ma tuoche opong'o piny, onego onyis jotelo mapiyo.","['Anyone', 'who', 'witnesses', 'vandalism', 'of', 'public', 'property', 'during', 'disease', 'outbreaks', 'should', 'alert', 'authorities', 'immediately', '.']","['Yeyote', 'anayeshuhudia', 'uharibifu', 'wa', 'mali', 'ya', 'umma', 'wakati', 'wa', 'milipuko', 'ya', 'magonjwa', 'anapaswa', 'kuarifu', 'mamlaka', 'mara', 'moja', '.']","['Ng', ""'"", 'at', 'ang', ""'"", 'ata', 'ma', 'neno', 'ka', 'ji', 'ketho', 'mwandu', 'mag', 'piny', 'e', 'kinde', 'ma', 'tuoche', 'opong', ""'"", 'o', 'piny', ',', 'onego', 'onyis', 'jotelo', 'mapiyo', '.']",15,18,28,[],[],False,False,14,17,20,1.2142857142857142,1.4285714285714286,1.1764705882352942,False
4568,Security & Safety,Contact the Kenya Red Cross for assistance during flooding emergencies.,Wasiliana na Msalaba Mwekundu wa Kenya kwa msaada wakati wa dharura za mafuriko.,Tudri kod Red Cross mar Kenya mondo iyud kony e seche ma pi opong'o piny.,"['Contact', 'the', 'Kenya', 'Red', 'Cross', 'for', 'assistance', 'during', 'flooding', 'emergencies', '.']","['Wasiliana', 'na', 'Msalaba', 'Mwekundu', 'wa', 'Kenya', 'kwa', 'msaada', 'wakati', 'wa', 'dharura', 'za', 'mafuriko', '.']","['Tudri', 'kod', 'Red', 'Cross', 'mar', 'Kenya', 'mondo', 'iyud', 'kony', 'e', 'seche', 'ma', 'pi', 'opong', ""'"", 'o', 'piny', '.']",11,14,18,['Kenya'],"['Kenya', 'Cross', 'Red']",True,True,10,13,15,1.3,1.5,1.1538461538461537,False
1464,Agriculture,Making markets work for African agriculture and helping farmers to access new technologies and inputs could spur a transformation of the wider economy. Through ...,Kufanya masoko yafanye kazi kwa ajili ya kilimo cha Afrika na kuwasaidia wakulima kupata teknolojia na pembejeo mpya kunaweza kuchochea mabadiliko ya uchumi mpana. Kupitia ...,Tiyo gi yore mag pur e Afrika kendo konyo jopur mondo obed gi teknoloji manyien kod kompyuta nyalo kelo lokruok e yore mag yuto.,"['Making', 'markets', 'work', 'for', 'African', 'agriculture', 'and', 'helping', 'farmers', 'to', 'access', 'new', 'technologies', 'and', 'inputs', 'could', 'spur', 'a', 'transformation', 'of', 'the', 'wider', 'economy', '.', 'Through', '...']","['Kufanya', 'masoko', 'yafanye', 'kazi', 'kwa', 'ajili', 'ya', 'kilimo', 'cha', 'Afrika', 'na', 'kuwasaidia', 'wakulima', 'kupata', 'teknolojia', 'na', 'pembejeo', 'mpya', 'kunaweza', 'kuchochea', 'mabadiliko', 'ya', 'uchumi', 'mpana', '.', 'Kupitia', '...']","['Tiyo', 'gi', 'yore', 'mag', 'pur', 'e', 'Afrika', 'kendo', 'konyo', 'jopur', 'mondo', 'obed', 'gi', 'teknoloji', 'manyien', 'kod', 'kompyuta', 'nyalo', 'kelo', 'lokruok', 'e', 'yore', 'mag', 'yuto', '.']",26,27,25,[],[],False,False,25,26,24,1.04,0.96,0.9230769230769231,False
1171,Health,"Announcement of Minitry of Health, private sector, NGOs pledge to strengthen school meals, market nutrition, and community gardens.","Tangazo la Wizara ya Afya, sekta binafsi, mashirika yasiyo ya kiserikali yaahidi kuimarisha milo shuleni, lishe ya sokoni, na bustani za jamii.","Chenro mar Ministry of Health, private sector, NGOs osingore mar tego chiemo e skunde, chiemo e chiro, kod puothe mag ji.","['Announcement', 'of', 'Minitry', 'of', 'Health', ',', 'private', 'sector', ',', 'NGOs', 'pledge', 'to', 'strengthen', 'school', 'meals', ',', 'market', 'nutrition', ',', 'and', 'community', 'gardens', '.']","['Tangazo', 'la', 'Wizara', 'ya', 'Afya', ',', 'sekta', 'binafsi', ',', 'mashirika', 'yasiyo', 'ya', 'kiserikali', 'yaahidi', 'kuimarisha', 'milo', 'shuleni', ',', 'lishe', 'ya', 'sokoni', ',', 'na', 'bustani', 'za', 'jamii', '.']","['Chenro', 'mar', 'Ministry', 'of', 'Health', ',', 'private', 'sector', ',', 'NGOs', 'osingore', 'mar', 'tego', 'chiemo', 'e', 'skunde', ',', 'chiemo', 'e', 'chiro', ',', 'kod', 'puothe', 'mag', 'ji', '.']",23,27,26,[],"['NGOs', 'Health']",False,True,18,22,21,1.2222222222222223,1.1666666666666667,0.9545454545454546,False
302,Education,Fund education! Support nomadic schools for pastoralists.,Fadhili elimu! Saidia shule za kuhamahama kwa wafugaji.,Konyuru Jomoko Oyud Puonj! Konyuru joma odak e gwenge maboyo mondo opuonjre kaka ginyalo rito jamni.,"['Fund', 'education', '!', 'Support', 'nomadic', 'schools', 'for', 'pastoralists', '.']","['Fadhili', 'elimu', '!', 'Saidia', 'shule', 'za', 'kuhamahama', 'kwa', 'wafugaji', '.']","['Konyuru', 'Jomoko', 'Oyud', 'Puonj', '!', 'Konyuru', 'joma', 'odak', 'e', 'gwenge', 'maboyo', 'mondo', 'opuonjre', 'kaka', 'ginyalo', 'rito', 'jamni', '.']",9,10,18,[],[],False,False,7,8,16,1.1428571428571428,2.2857142857142856,2.0,False
208,Education,Ensure clean water! Prevent cholera outbreaks in schools.,Hakikisha maji safi! Zuia milipuko ya kipindupindu shuleni.,Ne ni pi ler! Geng'o tuo mar kolera kik landre e skunde.,"['Ensure', 'clean', 'water', '!', 'Prevent', 'cholera', 'outbreaks', 'in', 'schools', '.']","['Hakikisha', 'maji', 'safi', '!', 'Zuia', 'milipuko', 'ya', 'kipindupindu', 'shuleni', '.']","['Ne', 'ni', 'pi', 'ler', '!', 'Geng', ""'"", 'o', 'tuo', 'mar', 'kolera', 'kik', 'landre', 'e', 'skunde', '.']",10,10,16,[],[],False,False,8,8,12,1.0,1.5,1.5,False
4004,Education,Building responsible internet use early helps learners succeed under the CBC curriculum.,Kujenga matumizi ya kuwajibika ya intaneti mapema husaidia wanafunzi kufaulu chini ya mtaala wa CBC.,Kugero tiyo kod intanet e yo makare mapiyo konyo jopuonjre mondo oyud loch e bwo chenro mar somo mar CBC.,"['Building', 'responsible', 'internet', 'use', 'early', 'helps', 'learners', 'succeed', 'under', 'the', 'CBC', 'curriculum', '.']","['Kujenga', 'matumizi', 'ya', 'kuwajibika', 'ya', 'intaneti', 'mapema', 'husaidia', 'wanafunzi', 'kufaulu', 'chini', 'ya', 'mtaala', 'wa', 'CBC', '.']","['Kugero', 'tiyo', 'kod', 'intanet', 'e', 'yo', 'makare', 'mapiyo', 'konyo', 'jopuonjre', 'mondo', 'oyud', 'loch', 'e', 'bwo', 'chenro', 'mar', 'somo', 'mar', 'CBC', '.']",13,16,21,['CBC'],['CBC'],True,True,12,15,20,1.25,1.6666666666666667,1.3333333333333333,False
2188,Security & Safety,"Media oversight body condemned arrests and assaults on journalists covering protests, calling for an independent inquiry into press violations.","Shirika la usimamizi wa vyombo vya habari lililaani kukamatwa na kushambuliwa kwa waandishi wa habari wanaoripoti maandamano, likitaka uchunguzi huru kuhusu ukiukwaji wa vyombo vya habari.","Bura mar Jarito mar Jotim Dhano ne okwedo twege kod timbe mag gero jotim weche ma ne nyiso ni ne gitimo gik ma ne nyiso ni ne gikwedo riwruok mar oganda Nyasaye, kendo ne okwayo mondo otim nonro ma onge mibadhi kuom weche ma ne giwacho.","['Media', 'oversight', 'body', 'condemned', 'arrests', 'and', 'assaults', 'on', 'journalists', 'covering', 'protests', ',', 'calling', 'for', 'an', 'independent', 'inquiry', 'into', 'press', 'violations', '.']","['Shirika', 'la', 'usimamizi', 'wa', 'vyombo', 'vya', 'habari', 'lililaani', 'kukamatwa', 'na', 'kushambuliwa', 'kwa', 'waandishi', 'wa', 'habari', 'wanaoripoti', 'maandamano', ',', 'likitaka', 'uchunguzi', 'huru', 'kuhusu', 'ukiukwaji', 'wa', 'vyombo', 'vya', 'habari', '.']","['Bura', 'mar', 'Jarito', 'mar', 'Jotim', 'Dhano', 'ne', 'okwedo', 'twege', 'kod', 'timbe', 'mag', 'gero', 'jotim', 'weche', 'ma', 'ne', 'nyiso', 'ni', 'ne', 'gitimo', 'gik', 'ma', 'ne', 'nyiso', 'ni', 'ne', 'gikwedo', 'riwruok', 'mar', 'oganda', 'Nyasaye', ',', 'kendo', 'ne', 'okwayo', 'mondo', 'otim', 'nonro', 'ma', 'onge', 'mibadhi', 'kuom', 'weche', 'ma', 'ne', 'giwacho', '.']",21,28,48,[],[],False,False,19,26,46,1.368421052631579,2.4210526315789473,1.7692307692307692,False
2577,Governance,"Report corruption now - Report Corruption Report corruption now - Report Corruption 1 2 3 4 5 DEAR CORRUPTION FIGHTER, WELCOME TO OUR WHISTLE-BLOWING PLATFORM At the core of Corruption Watch's mandate is the reports that we receive from the public.","Ripoti ufisadi sasa - Ripoti Ufisadi Ripoti ufisadi sasa - Ripoti Ufisadi 1 2 3 4 5 MPENDWA MPIGANIAJI WA RUSHWA, KARIBU KWENYE JUKWAA LETU LA KUPIGA FICHA Katika msingi wa agizo la Watch ya Rushwa ni ripoti tunazopokea kutoka kwa umma.",Chiw lipot mar mibadhi Sani - chiw lipot chiw lipot mar Mibadhi Sani - chiw lipot mar Mibadhi achiel ariyo adek ang'wen abich mogen jaked kod mibadhi machiegni e sanduk marwa mar goyo thum e bwo chik mar Mibadhi tij saa en lipot ma wayudo kuom oganda.,"['Report', 'corruption', 'now', '-', 'Report', 'Corruption', 'Report', 'corruption', 'now', '-', 'Report', 'Corruption', '1', '2', '3', '4', '5', 'DEAR', 'CORRUPTION', 'FIGHTER', ',', 'WELCOME', 'TO', 'OUR', 'WHISTLE-BLOWING', 'PLATFORM', 'At', 'the', 'core', 'of', 'Corruption', 'Watch', ""'s"", 'mandate', 'is', 'the', 'reports', 'that', 'we', 'receive', 'from', 'the', 'public', '.']","['Ripoti', 'ufisadi', 'sasa', '-', 'Ripoti', 'Ufisadi', 'Ripoti', 'ufisadi', 'sasa', '-', 'Ripoti', 'Ufisadi', '1', '2', '3', '4', '5', 'MPENDWA', 'MPIGANIAJI', 'WA', 'RUSHWA', ',', 'KARIBU', 'KWENYE', 'JUKWAA', 'LETU', 'LA', 'KUPIGA', 'FICHA', 'Katika', 'msingi', 'wa', 'agizo', 'la', 'Watch', 'ya', 'Rushwa', 'ni', 'ripoti', 'tunazopokea', 'kutoka', 'kwa', 'umma', '.']","['Chiw', 'lipot', 'mar', 'mibadhi', 'Sani', '-', 'chiw', 'lipot', 'chiw', 'lipot', 'mar', 'Mibadhi', 'Sani', '-', 'chiw', 'lipot', 'mar', 'Mibadhi', 'achiel', 'ariyo', 'adek', 'ang', ""'"", 'wen', 'abich', 'mogen', 'jaked', 'kod', 'mibadhi', 'machiegni', 'e', 'sanduk', 'marwa', 'mar', 'goyo', 'thum', 'e', 'bwo', 'chik', 'mar', 'Mibadhi', 'tij', 'saa', 'en', 'lipot', 'ma', 'wayudo', 'kuom', 'oganda', '.']",44,44,50,['Watch'],[],True,False,41,42,47,1.024390243902439,1.146341463414634,1.119047619047619,False
1614,Agriculture,"Women play a crucial role in dairy. Learn about specific programs, resources, and markets targeting women in agriculture.","Wanawake wana jukumu muhimu katika sekta ya maziwa. Jifunze kuhusu programu, rasilimali, na masoko mahususi yanayowalenga wanawake katika kilimo.","Mine ni gi tich maduong' moloyo korka wach pidho dhok kod yuto mar chak. Puonjri kuom chenro, gik ma yudore, kod ohala ma mon timo e pur.","['Women', 'play', 'a', 'crucial', 'role', 'in', 'dairy', '.', 'Learn', 'about', 'specific', 'programs', ',', 'resources', ',', 'and', 'markets', 'targeting', 'women', 'in', 'agriculture', '.']","['Wanawake', 'wana', 'jukumu', 'muhimu', 'katika', 'sekta', 'ya', 'maziwa', '.', 'Jifunze', 'kuhusu', 'programu', ',', 'rasilimali', ',', 'na', 'masoko', 'mahususi', 'yanayowalenga', 'wanawake', 'katika', 'kilimo', '.']","['Mine', 'ni', 'gi', 'tich', 'maduong', ""'"", 'moloyo', 'korka', 'wach', 'pidho', 'dhok', 'kod', 'yuto', 'mar', 'chak', '.', 'Puonjri', 'kuom', 'chenro', ',', 'gik', 'ma', 'yudore', ',', 'kod', 'ohala', 'ma', 'mon', 'timo', 'e', 'pur', '.']",22,23,32,[],[],False,False,18,19,27,1.0555555555555556,1.5,1.4210526315789473,False
3127,Health,Launch of the 2026 National Senior School Essay Writing Competition on Alcohol and Drug Use Prevention,Uzinduzi wa Mashindano ya Kitaifa ya Uandishi wa Insha ya Shule ya Upili ya 2026 juu ya Kuzuia Matumizi ya Pombe na Madawa,Chak mar Piem mar Ndiko Oboke mag Skul Maduong' mag Pinyruoth higa mar 2026 e wi geng'o tiyo kod kong'o kod yath ma mero ji,"['Launch', 'of', 'the', '2026', 'National', 'Senior', 'School', 'Essay', 'Writing', 'Competition', 'on', 'Alcohol', 'and', 'Drug', 'Use', 'Prevention']","['Uzinduzi', 'wa', 'Mashindano', 'ya', 'Kitaifa', 'ya', 'Uandishi', 'wa', 'Insha', 'ya', 'Shule', 'ya', 'Upili', 'ya', '2026', 'juu', 'ya', 'Kuzuia', 'Matumizi', 'ya', 'Pombe', 'na', 'Madawa']","['Chak', 'mar', 'Piem', 'mar', 'Ndiko', 'Oboke', 'mag', 'Skul', 'Maduong', ""'"", 'mag', 'Pinyruoth', 'higa', 'mar', '2026', 'e', 'wi', 'geng', ""'"", 'o', 'tiyo', 'kod', 'kong', ""'"", 'o', 'kod', 'yath', 'ma', 'mero', 'ji']",16,23,30,[],[],False,False,16,23,25,1.4375,1.5625,1.0869565217391304,False
1672,Security & Safety,Personal safety plans help individuals prepare for dangerous situations by identifying safe locations and strategies for protection.,Mipango ya usalama wa kibinafsi huwasaidia watu kujiandaa kwa hali hatari kwa kutambua maeneo salama na mikakati ya ulinzi.,Chenro mag rito ngima konyo ng'ato mondo oikre ne chal matek kuom fwenyo kuonde ma ginyalo dakie kendo tiyo gi yore ma ginyalo ritogo ng'ato.,"['Personal', 'safety', 'plans', 'help', 'individuals', 'prepare', 'for', 'dangerous', 'situations', 'by', 'identifying', 'safe', 'locations', 'and', 'strategies', 'for', 'protection', '.']","['Mipango', 'ya', 'usalama', 'wa', 'kibinafsi', 'huwasaidia', 'watu', 'kujiandaa', 'kwa', 'hali', 'hatari', 'kwa', 'kutambua', 'maeneo', 'salama', 'na', 'mikakati', 'ya', 'ulinzi', '.']","['Chenro', 'mag', 'rito', 'ngima', 'konyo', 'ng', ""'"", 'ato', 'mondo', 'oikre', 'ne', 'chal', 'matek', 'kuom', 'fwenyo', 'kuonde', 'ma', 'ginyalo', 'dakie', 'kendo', 'tiyo', 'gi', 'yore', 'ma', 'ginyalo', 'ritogo', 'ng', ""'"", 'ato', '.']",18,20,30,[],[],False,False,17,19,25,1.1176470588235294,1.4705882352941178,1.3157894736842106,False
2955,Governance,Commencement of Continuous Registration of Citizens as Voters and the Regular Revision of the Voters' Roll,Kuanza kwa Uandikishaji endelevu wa Wananchi kama Wapiga Kura na Marekebisho ya Mara kwa Mara ya daftari la Wapiga Kura.,Chakruok mar Ndiko Nying' mar Jodak kaka Jogo ma Goyo Ombulu kendo Loso kwan mar jogo ma goyo ombulu kinde ka kinde,"['Commencement', 'of', 'Continuous', 'Registration', 'of', 'Citizens', 'as', 'Voters', 'and', 'the', 'Regular', 'Revision', 'of', 'the', 'Voters', ""'"", 'Roll']","['Kuanza', 'kwa', 'Uandikishaji', 'endelevu', 'wa', 'Wananchi', 'kama', 'Wapiga', 'Kura', 'na', 'Marekebisho', 'ya', 'Mara', 'kwa', 'Mara', 'ya', 'daftari', 'la', 'Wapiga', 'Kura', '.']","['Chakruok', 'mar', 'Ndiko', 'Nying', ""'"", 'mar', 'Jodak', 'kaka', 'Jogo', 'ma', 'Goyo', 'Ombulu', 'kendo', 'Loso', 'kwan', 'mar', 'jogo', 'ma', 'goyo', 'ombulu', 'kinde', 'ka', 'kinde']",17,21,23,[],[],False,False,16,20,22,1.25,1.375,1.1,False
3092,Governance,Status Updates on Election Preparednesss June 9th - IEBC Chairman Statement,Taarifa za Hali Kuhusu Matayarisho ya Uchaguzi Juni 9 - Taarifa ya Mwenyekiti wa IEBC,Oboke mag ikruok mar yiero tarik 9 dwe mar auchiel - Wach mar Jatend IEBC,"['Status', 'Updates', 'on', 'Election', 'Preparednesss', 'June', '9th', '-', 'IEBC', 'Chairman', 'Statement']","['Taarifa', 'za', 'Hali', 'Kuhusu', 'Matayarisho', 'ya', 'Uchaguzi', 'Juni', '9', '-', 'Taarifa', 'ya', 'Mwenyekiti', 'wa', 'IEBC']","['Oboke', 'mag', 'ikruok', 'mar', 'yiero', 'tarik', '9', 'dwe', 'mar', 'auchiel', '-', 'Wach', 'mar', 'Jatend', 'IEBC']",11,15,15,['IEBC'],['IEBC'],True,True,11,15,15,1.3636363636363635,1.3636363636363635,1.0,False
3737,Agriculture,Vaccinate your pigs against rabies before the rainy season.,Chanja nguruwe yako dhidi ya kichaa cha mbwa kabla ya msimu wa mvua.,Chiw ng'ombe mari chanjo mar geng'o tuo mar rabies kapok kinde koth ochopo.,"['Vaccinate', 'your', 'pigs', 'against', 'rabies', 'before', 'the', 'rainy', 'season', '.']","['Chanja', 'nguruwe', 'yako', 'dhidi', 'ya', 'kichaa', 'cha', 'mbwa', 'kabla', 'ya', 'msimu', 'wa', 'mvua', '.']","['Chiw', 'ng', ""'"", 'ombe', 'mari', 'chanjo', 'mar', 'geng', ""'"", 'o', 'tuo', 'mar', 'rabies', 'kapok', 'kinde', 'koth', 'ochopo', '.']",10,14,18,[],[],False,False,9,13,13,1.4444444444444444,1.4444444444444444,1.0,False
3255,Health,It is primarily linked to insufficient access to safe water and adequate sanitation.,Kimsingi inahusishwa na upatikanaji duni wa maji salama na usafi wa mazingira wa kutosha.,Otudore ahinya gi bedo maonge gi pi maler moromo kod bedo gi ler moromo.,"['It', 'is', 'primarily', 'linked', 'to', 'insufficient', 'access', 'to', 'safe', 'water', 'and', 'adequate', 'sanitation', '.']","['Kimsingi', 'inahusishwa', 'na', 'upatikanaji', 'duni', 'wa', 'maji', 'salama', 'na', 'usafi', 'wa', 'mazingira', 'wa', 'kutosha', '.']","['Otudore', 'ahinya', 'gi', 'bedo', 'maonge', 'gi', 'pi', 'maler', 'moromo', 'kod', 'bedo', 'gi', 'ler', 'moromo', '.']",14,15,15,[],[],False,False,13,14,14,1.0769230769230769,1.0769230769230769,1.0,False
